Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"1245.124","Leuconostoc mesenteroides strain CECT 9268",,1245,"WGS","CECT 9268",,,,,,,,"2018-03-01T00:00:00Z",,"PRJEB24712","SAMEA104569777","GCA_900290155.1",,"OKQW01000000",,"UVEG",,,,,,,26,2075569,37.66249,2103,2054,,"tocosh, Peruvian traditional fermented potatoes, and has been investigated for its high biotechnological potential","isolated from tocosh, Peruvian traditional fermented potatoes, and has been investigated for its high biotechnological potential in the frame of project Microandes that targeted traditional fermented Andean products of vegetal origin","2013","Peru","Peru",,,,,"env_biome:2500 m above sea level. Temperature variation between day and night. Highlands of Central Peruvian Andes",,,,,,,,,,,,,,,,,,,,"Leuconostoc mesenteroides CECT 9268 was isolated from tocosh, Peruvian traditional fermented potatoes, and has been investigated for its high biotechnological potential in the frame of project Microandes that targeted traditional fermented Andean products of vegetal origin.",,100,99.9,100,,,"Good","2018-05-30T10:05:13.976Z","2018-05-30T10:05:13.976Z"
"125593.3","Wolbachia endosymbiont of Trichogramma pretiosum strain wTpre",,125593,"Complete","wTpre",,,,"MLST.Wolbachia.493",,,,"2016-01-07T00:00:00Z",,"PRJNA168121","SAMN04092459","GCA_001439985.1",,"LKEQ01000000",,"National Center for Biotechnology Information",,"Illumina HiSeq","35.6x","AllPaths v. 44620; Atlas Link v. 1.0;",1,,1,1133809,33.18,1382,,,"the submitted GenBank assembly (see linked project PRJNA168121)","derived from the submitted GenBank assembly (see linked project PRJNA168121)","2012","Peru","Peru: Puira Valley",,,,,,"Wasp, Trichogramma pretiosum",,,,,,,,,,,,,,,,,,,"The reference sequence (RefSeq) genome assembly is derived from the submitted GenBank assembly (see linked project PRJNA168121). Annotation provided on the RefSeq genomic records is based on NCBI annotation pipeline.","sample_type:whole organism;biomaterial_provider:Department of Entomology, UC Riverside, Riverside, CA",99.3,99,100,,,"Good","2016-01-30T03:35:50.564Z","2016-01-30T03:35:50.564Z"
"1267544.3","Pectobacterium carotovorum subsp. carotovorum UGC32",,1267544,"WGS","UGC32",,,,,,,,"2015-06-24T00:00:00Z","26251497","PRJNA183436","SAMN03782482","GCF_001039065.1",,"AODU01000000",,"Lincoln University",,"Illumina","200.0x","SOAPdenovo v. 1.05",,,28,4797741,51.09,4486,4082,,,,,"Peru","Peru",,,,,,"Potato, Solanum tuberosum",,,,,,,,,"Negative",,,,,"28C",,,"HostAssociated",,"Blackleg causing Pcc strain.","sample_type:DNA",99.7,99.3,100,,,"Good","2016-01-17T16:10:22.022Z","2016-01-17T16:10:22.022Z"
"1274631.4","Bradyrhizobium icense strain LMTR 13",,1274631,"Complete","LMTR 13",,,,,,,"Yes","2016-07-25T00:00:00Z",,"PRJNA325367","SAMN05230120","GCF_001693385.1",,"CP016428","NZ_CP016428.1","Universidad Nacional Agraria La Molina",,"PacBio and Illumina","200x","HGAP v. 3 and Spades v. 3.6",1,,1,8322773,62.03,8837,7654,,"root nodule",,"1998","Peru","Peru: San Camilo, Ica",,,,,,"Phaseolus lunatus",,,,,,,,,,,,,,,,,,,"Bradyrhizobium icense is one of four bradyrhizobial lineages found in root nodules of the Lima bean (Phaseolus lunatus) in the Coast of Peru. Strain LMTR 13 is the type strain of Bradyrhizobium icense. Genome sequence of LMTR 13 will be used for comparative genomics analyses of Bradyrhizobium strains nodulating Phaseolus lunatus.","sample_type:root nodule;collected_by:Ernesto Ormeno-Orrillo;identified_by:Ernesto Ormeno-Orrillo",98.4,94.5,100,1.1,,"Good","2016-08-27T05:22:52.591Z","2016-08-27T05:22:52.591Z"
"1280.13655","Staphylococcus aureus strain UP106",,1280,"WGS","UP106",,,,"MLST.Staphylococcus_aureus.5",,,,"2017-08-18T00:00:00Z","28760895","PRJNA291213","SAMN05721752","GCA_002260245.1",,"MJIA00000000",,"University El Bosque",,"Illumina MiSeq","117.0x","CLC Genomics Workbench v. 8.5.1",,,386,2892915,32.78,3064,3012,,"Blood",,"2013","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"Infectious disease",,,,"Resistant;Susceptible","Computational Prediction",,,,,,"C",,,,,"Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",,100,99.5,100,1.8,,"Good","2017-09-28T20:45:58.894Z","2017-09-28T20:45:58.894Z"
"1280.13656","Staphylococcus aureus strain UP1073",,1280,"WGS","UP1073",,,,"MLST.Staphylococcus_aureus.239",,,,"2017-08-18T00:00:00Z","28760895","PRJNA291213","SAMN05721754","GCA_002260265.1",,"MIHO00000000",,"University El Bosque",,"Illumina MiSeq","50.4x","CLC Genomics Workbench v. 8.5.1",,,291,2877826,32.8,3007,2979,,"Blood",,"2013","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"Infectious disease",,,,"Resistant;Susceptible","Computational Prediction",,,,,,"C",,,,,"Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",,99.9,99.5,100,0.6,,"Good","2017-09-28T20:45:47.223Z","2017-09-28T20:45:47.223Z"
"1280.13657","Staphylococcus aureus strain UP109",,1280,"WGS","UP109",,,,"MLST.Staphylococcus_aureus.5",,,,"2017-08-18T00:00:00Z","28760895","PRJNA291213","SAMN05721755","GCA_002260275.1",,"MIHN00000000",,"University El Bosque",,"Illumina MiSeq","56.0x","CLC Genomics Workbench v. 8.5.1",,,247,2878648,32.72,2990,2963,,"Blood",,"2011","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"Infectious disease",,,,"Resistant;Susceptible","Computational Prediction",,,,,,"C",,,,,"Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",,100,99.4,100,0.6,,"Good","2017-09-28T20:46:21.346Z","2017-09-28T20:46:21.346Z"
"1280.13658","Staphylococcus aureus strain UP703",,1280,"WGS","UP703",,,,"MLST.Staphylococcus_aureus.5",,,,"2017-08-18T00:00:00Z","28760895","PRJNA291213","SAMN05721756","GCA_002260285.1",,"MIHM00000000",,"University El Bosque",,"Illumina MiSeq","123.0x","CLC Genomics Workbench v. 8.5.1",,,139,2841245,32.73,2911,2896,,"Blood",,"2013","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"Infectious disease",,,,"Resistant;Susceptible","Computational Prediction",,,,,,"C",,,,,"Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",,100,99.7,98.2,,,"Good","2017-09-28T20:45:49.475Z","2017-09-28T20:45:49.475Z"
"1280.13659","Staphylococcus aureus strain UP954",,1280,"WGS","UP954",,,,"MLST.Staphylococcus_aureus.5",,,,"2017-08-18T00:00:00Z","28760895","PRJNA291213","SAMN05721757","GCA_002260315.1",,"MIHL00000000",,"University El Bosque",,"Illumina MiSeq","79.0x","CLC Genomics Workbench v. 8.5.1",,,236,2887147,32.74,3029,2994,,"Blood",,"2012","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"Infectious disease",,,,"Resistant;Susceptible","Computational Prediction",,,,,,"C",,,,,"Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",,100,99.2,100,1.8,,"Good","2017-09-28T20:46:26.134Z","2017-09-28T20:46:26.134Z"
"1280.13664","Staphylococcus aureus strain UP1072",,1280,"WGS","UP1072",,,,"MLST.Staphylococcus_aureus.5",,,,"2017-08-18T00:00:00Z","28760895","PRJNA291213","SAMN05721753","GCA_002260425.1",,"MIHP00000000",,"University El Bosque",,"Illumina MiSeq","78.4x","CLC Genomics Workbench v. 8.5.1",,,253,2911444,32.76,3041,3015,,"Blood",,"2013","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"Infectious disease",,,,"Resistant;Susceptible","Computational Prediction",,,,,,"C",,,,,"Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",,100,99.7,100,0.6,,"Good","2017-09-28T20:46:40.992Z","2017-09-28T20:46:40.992Z"
"1280.13672","Staphylococcus aureus strain UP72",,1280,"WGS","UP72",,,,"MLST.Staphylococcus_aureus.239",,,,"2017-08-23T00:00:00Z","28760895","PRJNA291213","SAMN03940725","GCA_002267125.1",,"LGWY00000000",,"University El Bosque",,"Illumina HiSeq","92.46x","CLC Genomics Workbench v. 8.2",,,108,2897564,32.77,2951,2902,,"Blood",,"2011","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"Infectious disease",,,,"Resistant;Susceptible","Computational Prediction",,,,,,"C",,,,,"Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",,100,100,100,0.6,,"Good","2017-09-28T21:06:11.138Z","2017-09-28T21:06:11.138Z"
"1280.13674","Staphylococcus aureus strain UP81",,1280,"WGS","UP81",,,,"MLST.Staphylococcus_aureus.239",,,,"2017-08-23T00:00:00Z","28760895","PRJNA291213","SAMN03940726","GCA_002267145.1",,"LGWZ00000000",,"University El Bosque",,"Illumina HiSeq","122.6x","CLC Genomics Workbench v. 8.2",,,98,2901447,32.77,2945,2901,,"Blood",,"2011","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"Infectious disease",,,,"Resistant;Susceptible","Computational Prediction",,,,,,"C",,,,,"Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",,100,99.9,100,,,"Good","2017-09-28T21:06:19.577Z","2017-09-28T21:06:19.577Z"
"1280.13718","Staphylococcus aureus strain UP788",,1280,"WGS","UP788",,,,"MLST.Staphylococcus_aureus.5",,,,"2017-08-23T00:00:00Z","28760895","PRJNA291213","SAMN03940760","GCA_002268035.1",,"LGWJ00000000",,"University El Bosque",,"Illumina HiSeq","91.28x","CLC Genomics Workbench v. 8.2",,,150,2920152,32.75,3023,2949,,"Blood",,"2013","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"Infectious disease",,,,"Resistant;Susceptible","Computational Prediction",,,,,,"C",,,,,"Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",,100,99.8,100,,,"Good","2017-09-28T21:08:21.448Z","2017-09-28T21:08:21.448Z"
"1280.13725","Staphylococcus aureus strain UP1027",,1280,"WGS","UP1027",,,,"MLST.Staphylococcus_aureus.5",,,,"2017-08-23T00:00:00Z","28760895","PRJNA291213","SAMN03940773","GCA_002268185.1",,"LGVZ00000000",,"University El Bosque",,"Illumina HiSeq","164.03x","CLC Genomics Workbench v. 8.2",,,134,2871022,32.77,2949,2898,,"Blood",,"2013","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"Infectious disease",,,,"Resistant;Susceptible","Computational Prediction",,,,,,"C",,,,,"Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",,100,99.8,100,,,"Good","2017-09-28T21:08:36.389Z","2017-09-28T21:08:36.389Z"
"1280.15859","Staphylococcus aureus strain UP1006",,1280,"WGS","UP1006",,,,"MLST.Staphylococcus_aureus.72",,,,"2018-01-17T00:00:00Z","28760895","PRJNA291213","SAMN04346843","GCA_002887475.1",,"LPWT01000000",,"University El Bosque",,"Illumina MiSeq","134.0x","CLC Genomics Workbench v. 8.2",,,77,2733240,32.711433,2599,,,"Blood",,"2013","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,,,,,"Resistant;Susceptible","Computational Prediction",,,,,,"C",,,,,"Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals","sample_type:whole organism;biomaterial_provider:Cesar A. Arias",100,99.9,100,1.2,,"Good","2018-05-25T18:47:38.639Z","2018-05-25T18:47:38.639Z"
"1280.18002","Staphylococcus aureus strain P1209",,1280,"WGS","P1209",,,,"MLST.Staphylococcus_aureus.5",,,,"2018-09-21T00:00:00Z",,"PRJNA393041","SAMN07313986","GCA_003589655.1",,"NMOP01000000",,"Universidad El Bosque",,"Illumina MiSeq","127.0x","CLC Genomics Workbench v. 8.5",,,253,2983068,32.96462,3248,3220,,"Bronchia",,"2006","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,"Resistant;Susceptible","Computational Prediction",,,,,,,,,,,"Genome sequencing and assembly of Heterogeneous Vancomycin-Intermediate Staphylococcus aureus (hVISA) Isolates","collected_by:Cesar Arias",100,99.6,100,0.6,,"Good","2018-10-03T20:42:59.867Z","2018-10-03T20:42:59.867Z"
"1280.18003","Staphylococcus aureus strain P1108",,1280,"WGS","P1108",,,,"MLST.Staphylococcus_aureus.5",,,,"2018-09-21T00:00:00Z",,"PRJNA393041","SAMN07313985","GCA_003589705.1",,"NMOQ01000000",,"Universidad El Bosque",,"Illumina MiSeq","104.0x","CLC Genomics Workbench v. 8.5",,,286,2925826,32.802532,3136,3114,,"Surgical wound",,"2006","Peru","Peru",,,,,,"Human, Homo sapiens",,,,,,,"Resistant;Susceptible","Computational Prediction",,,,,,,,,,,"Genome sequencing and assembly of Heterogeneous Vancomycin-Intermediate Staphylococcus aureus (hVISA) Isolates","collected_by:Cesar Arias",100,99.6,100,0.6,,"Good","2018-10-03T20:47:37.605Z","2018-10-03T20:47:37.605Z"
"1293904.3","Bartonella bacilliformis Ver075",,1293904,"WGS","Ver075",,,,"MLST.Bartonella_bacilliformis.13",,,,"2014-06-17T00:00:00Z","-","PRJNA189513","SAMN01921137","GCA_000709855.1","SRR835922,SRR835923","ASIY00000000","-","Broad Institute",,"Illumina","173.0x","ALLPATHS v. R44338",,,10,1412164,38.21,1295,1198,,"clinical specimen, blood",,"31-Dec-1997","Peru","Peru: Caraz, Ancash",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Bartonella sequencing",,99.7,99.3,100,,,"Good","2015-03-12T13:41:19.935Z","2015-03-16T03:17:09.594Z"
"1293905.3","Bartonella bacilliformis Peru38",,1293905,"WGS","Peru38",,,,"MLST.Bartonella_bacilliformis.14",,,,"2014-06-17T00:00:00Z","-","PRJNA189514","SAMN01921138","GCA_000709815.1","SRR835918,SRR835919","ASIW00000000","-","Broad Institute",,"Illumina","137.0x","ALLPATHS v. R44338",,,11,1420913,38.26,1324,1204,,"clinical specimen, blood",,"20-Jun-1905","Peru","Peru: Calca, Cuzco",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Bartonella sequencing",,99.7,99.3,100,,,"Good","2015-03-12T13:41:20.265Z","2015-03-16T03:17:09.594Z"
"1293906.3","Bartonella bacilliformis Cond044",,1293906,"WGS","Cond044",,,,"MLST.Bartonella_bacilliformis.2",,,,"2014-06-17T00:00:00Z","-","PRJNA189515","SAMN01921139","GCA_000709775.1","SRR835912,SRR835913","ASIU00000000","-","Broad Institute",,"Illumina","142.0x","ALLPATHS v. R44305",,,10,1433055,38.3,1352,1241,,"asymptomatic patient",,"31-May-1993","Peru","Peru: Huaylas, Ancash",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Bartonella sequencing",,99.7,99.3,100,,,"Good","2015-03-12T13:41:20.609Z","2015-03-16T03:17:09.594Z"
"1293907.3","Bartonella bacilliformis CAR600-02",,1293907,"WGS","CAR600-02",,,,"MLST.Bartonella_bacilliformis.4",,,,"2014-06-17T00:00:00Z","-","PRJNA189516","SAMN01921140","GCA_000709875.1","SRR835910,SRR835911","ASIZ00000000","-","Broad Institute",,"Illumina","165.0x","ALLPATHS v. R44338",,,11,1416091,38.2,1313,1206,,"clinical specimen, blood",,"1905","Peru","Peru: Caraz, Ancash",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Bartonella sequencing",,99.7,99.3,100,,,"Good","2014-12-08T22:36:00.341Z","2015-03-16T03:17:09.594Z"
"1293908.3","Bartonella bacilliformis Hosp800-02",,1293908,"WGS","Hosp800-02",,,,"MLST.Bartonella_bacilliformis.4",,,,"2014-06-17T00:00:00Z","-","PRJNA189517","SAMN01921141","GCA_000709735.1","SRR835916,SRR835917","ASIS00000000","-","Broad Institute",,"Illumina","136.0x","ALLPATHS v. R44338",,,23,1424969,38.18,1319,1219,,"clinical specimen, blood",,"31-Dec-1997","Peru","Peru: Caraz, Ancash",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Bartonella sequencing",,99.6,98.8,100,,,"Good","2015-03-12T13:41:20.961Z","2015-03-16T03:17:09.594Z"
"1293909.3","Bartonella bacilliformis VAB9028",,1293909,"WGS","VAB9028",,,,"MLST.Bartonella_bacilliformis.11",,,,"2014-06-17T00:00:00Z","-","PRJNA189518","SAMN01921142","GCA_000709835.1","SRR835920,SRR835921","ASIX00000000","-","Broad Institute",,"Illumina","140.0x","ALLPATHS v. R44338",,,11,1412605,38.21,1306,1190,,"clinical specimen, blood",,"30-Apr-1984","Peru","Peru: Tingua, Ancash",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Bartonella sequencing",,99.7,99.3,100,,,"Good","2015-03-12T13:41:21.864Z","2015-03-16T03:17:09.594Z"
"1293910.3","Bartonella bacilliformis CUSCO5",,1293910,"WGS","CUSCO5",,,,"MLST.Bartonella_bacilliformis.5",,,,"2014-06-17T00:00:00Z","-","PRJNA189519","SAMN01921143","GCA_000709755.1","SRR835914,SRR835915","ASIT00000000","-","Broad Institute",,"Illumina","140.0x","ALLPATHS v. R44338",,,14,1398031,38.25,1280,1178,,"patient with Oroyo fever",,"31-Mar-1994","Peru","Peru: Urubamba, Cuzco",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Bartonella sequencing",,99.7,99.2,100,,,"Good","2015-03-12T13:41:22.190Z","2015-03-16T03:17:09.594Z"
"1293911.3","Bartonella bacilliformis Ver097",,1293911,"WGS","Ver097",,,,"MLST.Bartonella_bacilliformis.12",,,,"2014-06-17T00:00:00Z","-","PRJNA189520","SAMN01921144","GCA_000709795.1","SRR835924,SRR835925","ASIV00000000","-","Broad Institute",,"Illumina","142.0x","ALLPATHS v. R44338",,,8,1390141,37.58,1255,1157,,"clinical specimen, blood",,"31-Dec-1997","Peru","Peru: Caraz, Ancash",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"Bartonella sequencing",,99.6,99,100,0.9,,"Good","2015-03-12T13:41:22.516Z","2015-03-16T03:17:09.594Z"
"1313.17703","Streptococcus pneumoniae strain 2245STDY5609197 strain GPSC105",,1313,"Complete","GPSC105","6A",,,"MLST.Streptococcus_pneumoniae.5623",,,,"2019-02-20T00:00:00Z",,"PRJEB31141","SAMEA2204055","GCA_900692555.1",,"LR216013",,"WTSI",,,,,1,,1,2067311,39.66327,2210,2062,,"blood",,"2006",,"Peru",,,,,,"Human, Homo sapiens",,,,,,"host_health_state:pneumonia","Susceptible","Computational Prediction",,,,,,,,,,,"Reference genome for Global Pneumococcal Sequence (GPS ) project.",,99.6,98.9,,,,"Good","2019-07-15T23:33:33.919Z","2019-07-15T23:33:33.919Z"
"1313.17705","Streptococcus pneumoniae strain 2245STDY5609237 strain GPSC115",,1313,"Complete","GPSC115","6B",,,"MLST.Streptococcus_pneumoniae.1662",,,,"2019-02-20T00:00:00Z",,"PRJEB31141","SAMEA2204095","GCA_900692575.1",,"LR216019",,"WTSI",,,,,1,,1,2091966,39.62129,2228,2074,,"Pleural Fluid",,"2007",,"Peru",,,,,,"Human, Homo sapiens",,,,,,"host_health_state:pneumonia","Resistant;Susceptible","Computational Prediction",,,,,,,,,,,"Reference genome for Global Pneumococcal Sequence (GPS ) project.",,99.6,98.7,,,,"Good","2019-07-15T23:34:24.532Z","2019-07-15T23:34:24.532Z"
"1313.17756","Streptococcus pneumoniae strain 2245STDY6179186 strain GPSC131",,1313,"Complete","GPSC131","15BC",,,"MLST.Streptococcus_pneumoniae.3669",,,,"2019-02-20T00:00:00Z",,"PRJEB31141","SAMEA3714262","GCA_900693085.1",,"LR216066",,"WTSI",,,,,1,,1,2019985,39.672333,2164,2008,,"NP Swab",,"2008",,"Peru",,,,,,"Human, Homo sapiens",,,,,,"host_health_state:Carriage","Resistant;Susceptible","Computational Prediction",,,,,,,,,,,"Reference genome for Global Pneumococcal Sequence (GPS ) project.",,99.3,98.9,,,,"Good","2019-07-15T23:58:02.495Z","2019-07-15T23:58:02.495Z"
"1313.5430","Streptococcus pneumoniae strain LMG2311",,1313,"WGS","LMG2311","6B",,,"MLST.Streptococcus_pneumoniae.90","inferred sequence type:90","Global Strain Bank",,"2015-06-12T00:00:00Z","24957517","PRJEB2255","SAMEA1020584","GCF_001087645.1","ERR051965","CPPN01000000",,"SC",,,,,,,114,2143540,39.44,2286,2115,,"Pneumonia",,"2009","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,,,,"host_health_state:disease: pneumonia","Resistant","AMR Panel",,,,,,,,,,,"'Variable recombination dynamics during the emergence, transmission and 'disarming' of a multidrug-resistant pneumococcal clone.' Pubmed ID: 24957517. Pneumococcal ?-lactam resistance was first detected in Iceland in the late 1980s, and subsequently peaked at almost 25% of clinical isolates in the mid-1990s largely due to the spread of the internationally-disseminated multidrug-resistant PMEN2 (or Spain6B-2) clone of Streptococcus pneumoniae. Whole genome sequencing of an international collection of 189 isolates estimated that PMEN2 emerged around the late 1960s, developing resistance through multiple homologous recombinations and the acquisition of a Tn5253-type integrative and conjugative element (ICE). Two distinct clades entered Iceland in the 1980s, one of which had acquired a macrolide resistance cassette and was estimated to have risen sharply in its prevalence by coalescent analysis. Transmission within the island appeared to mainly emanate from Reykjav�k and the Southern Peninsular, with evolution of the bacteria effectively clonal, mainly due to a prophage disrupting a gene necessary for genetic transformation in many isolates. A subsequent decline in PMEN2's prevalence in Iceland coincided with a nationwide campaign that reduced dispensing of antibiotics to children in an attempt to limit its spread. Specific mutations causing inactivation or loss of ICE-borne resistance genes were identified from the genome sequences of isolates that reverted to drug susceptible phenotypes around this time. Phylogenetic analysis revealed some of these occurred on multiple occasions in parallel, suggesting they may have been at least temporarily advantageous. However, alteration of 'core' sequences associated with resistance was precluded by the absence of any substantial homologous recombination events. PMEN2's clonal evolution was successful over the short-term in a limited geographical region, but its inability to alter major antigens or 'core' gene sequences associated with resistance may have prevented persistence over longer timespans. 'Evidence for soft selective sweeps in the evolution of pneumococcal multidrug resistance and vaccine escape.' Pubmed ID: 24916661. The multidrug-resistant Streptococcus pneumoniae Taiwan(19F)-14, or PMEN14, clone was first observed with a 19F serotype, which is targeted by the heptavalent polysaccharide conjugate vaccine (PCV7). However, 'vaccine escape' PMEN14 isolates with a 19A serotype became an increasingly important cause of disease post-PCV7. Whole genome sequencing was used to characterize the recent evolution of 173 pneumococci of, or related to, PMEN14. This suggested that PMEN14 is a single lineage that originated in the late 1980s in parallel with the acquisition of multiple resistances by close relatives. One of the four detected serotype switches to 19A generated representatives of the sequence type (ST) 320 isolates that have been highly successful post-PCV7. A second produced an ST236 19A genotype with reduced resistance to ?-lactams owing to alteration of pbp1a and pbp2x sequences through the same recombination that caused the change in serotype. A third, which generated a mosaic capsule biosynthesis locus, resulted in serotype 19A ST271 isolates. The rapid diversification through homologous recombination seen in the global collection was similarly observed in the absence of vaccination in a set of isolates from the Maela refugee camp in Thailand, a collection that also allowed variation to be observed within carriage through longitudinal sampling. This suggests that some pneumococcal genotypes generate a pool of standing variation that is sufficiently extensive to result in 'soft' selective sweeps: The emergence of multiple mutants in parallel upon a change in selection pressure, such as vaccine introduction. The subsequent competition between these mutants makes this phenomenon difficult to detect without deep sampling of individual lineages. 'A high-resolution view of genome-wide pneumococcal transformation.' Pubmed ID: 22719250. Transformation is an important mechanism of microbial evolution through which bacteria have been observed to rapidly adapt in response to clinical interventions; examples include facilitating vaccine evasion and the development of penicillin resistance in the major respiratory pathogen Streptococcus pneumoniae. To characterise the process in detail, the genomes of 124 S. pneumoniae isolates produced through in vitro transformation were sequenced and recombination events detected. Those recombinations importing the selected marker were independent of unselected events elsewhere in the genome, the positions of which were not significantly affected by local sequence similarity between donor and recipient or mismatch repair processes. However, both types of recombinations were sometimes mosaic, with multiple non-contiguous segments originating from the same molecule of donor DNA. The lengths of the unselected events were exponentially distributed with a mean of 2.3 kb, implying that recombinations are stochastically resolved with a fixed per base probability of 4.4�10(-4) bp(-1). This distribution of recombination sizes, coupled with an observed under representation of large insertions within transferred sequence, suggests transformation has the potential to reduce the size of bacterial genomes, and is unlikely to act as an efficient mechanism for the uptake of accessory genomic loci.","inferred serotype:6C",99.6,99,100,,,"Good","2016-01-17T16:23:06.191Z","2016-01-17T16:23:06.191Z"
